sku_id,price,cate,para_1,para_2,para_3
63461,76.3,83,1.33,-1,-1
63462,5023.9,71,78.59,-1,-1
63463,616.5,30,127.28,-1,-1
63464,1176.8,101,357.59,-1,-1
63465,943.1,71,66.5,-1,-1
63466,174.3,101,208.09,-1,-1
63467,356.2,101,148.56,3,-1
63468,171.2,101,252.45,3,4
63469,512.8,101,280.77,3,-1
63470,161.5,46,247.92,-1,-1
63471,96.8,1,24.69,-1,-1
63472,2173.3,101,653.77,3,3
63473,316.2,30,62.53,-1,-1
63474,897.0,71,30.2,-1,-1
63475,5615.4,71,31.56,-1,-1
63476,862.8,71,82.81,-1,-1
63477,120.6,101,203.31,-1,-1
63478,548.7,71,161.63,-1,-1
63479,957.4,71,32.58,-1,-1
63480,1755.8,71,73.32,-1,-1
63481,1927.0,71,81.14,-1,-1
63482,301.5,101,48.67,1,4
63483,681.3,71,87.78,-1,-1
63484,286.8,1,24.15,-1,-1
63485,805.5,83,79.11,-1,-1
63486,262.2,101,7.93,1,-1
63487,424.1,101,82.06,5,-1
63488,189.3,101,81.29,2,-1
63489,1195.6,101,509.84,5,-1
63490,340.8,101,47.75,3,4
63491,3403.4,71,68.88,-1,-1
63492,402.6,1,40.09,-1,-1
63493,891.6,101,246.09,4,-1
63494,617.2,101,56.38,3,-1
63495,1198.1,71,78.83,-1,-1
63496,484.2,101,55.93,3,-1
63497,1065.3,101,64.03,3,1
63498,196.7,83,2.31,-1,-1
63499,560.2,71,72.09,-1,-1
63500,129.3,46,41.86,-1,-1
63501,233.0,101,59.29,2,2
63502,218.5,1,8.13,-1,-1
63503,3666.3,71,445.8,-1,-1
63504,2490.6,71,90.09,-1,-1
63505,1942.1,71,73.88,-1,-1
63506,9104.7,71,82.07,-1,-1
63507,656.4,71,98.04,-1,-1
63508,55.7,101,12.38,1,4
63509,1174.0,71,79.73,-1,-1
63510,129.1,83,8.32,-1,-1
63511,2347.9,101,81.58,3,2
63512,1020.1,71,97.49,-1,-1
63513,601.6,101,88.91,-1,4
63514,4213.3,71,72.1,-1,-1
63515,1351.2,71,79.82,-1,-1
63516,204.5,1,32.91,-1,-1
63517,1874.4,71,70.8,-1,-1
63518,6727.4,71,64.41,-1,-1
63519,2181.0,101,675.77,6,3
63520,780.9,71,63.55,-1,-1
63521,161.7,46,162.29,-1,-1
63522,929.9,71,79.21,-1,-1
63523,156.5,1,24.3,-1,-1
63524,1131.1,71,67.12,-1,-1
63525,600.2,71,41.56,-1,-1
63526,488.3,30,58.03,-1,-1
63527,1007.5,71,79.04,-1,-1
63528,1163.4,101,129.24,4,4
63529,1077.5,71,106.88,-1,-1
63530,556.9,30,159.2,-1,-1
63531,457.9,101,118.6,-1,4
63532,95.6,83,32.1,-1,-1
63533,693.3,101,103.06,3,-1
63534,813.8,71,74.65,-1,-1
63535,268.5,101,2.51,2,4
63536,527.4,30,319.11,-1,-1
63537,86.9,83,64.39,-1,-1
63538,118.3,83,82.14,-1,-1
63539,943.5,71,74.15,-1,-1
63540,8342.0,71,82.42,-1,-1
63541,646.6,83,2.49,-1,-1
63542,92.6,83,24.59,-1,-1
63543,1796.4,71,115.23,-1,-1
63544,48.0,46,8.11,-1,-1
63545,797.0,101,80.9,3,-1
63546,3655.9,71,483.76,-1,-1
63547,2659.7,71,221.23,-1,-1
63548,1330.8,101,123.38,3,3
63549,559.6,101,335.79,4,-1
63550,554.5,71,80.87,-1,-1
63551,1694.3,71,71.59,-1,-1
63552,6266.7,71,425.07,-1,-1
63553,2942.6,71,162.7,-1,-1
63554,589.7,71,36.18,-1,-1
63555,4199.3,71,83.1,-1,-1
63556,145.4,101,24.43,3,-1
63557,1375.6,71,73.71,-1,-1
63558,480.6,101,103.9,3,4
63559,773.1,101,274.1,4,4
63560,1848.5,71,90.65,-1,-1
63561,3506.1,71,66.65,-1,-1
63562,1032.1,30,337.44,-1,-1
63563,873.6,71,74.13,-1,-1
63564,537.0,71,39.81,-1,-1
63565,1679.5,71,85.86,-1,-1
63566,538.8,101,78.6,2,4
63567,174.4,30,159.29,-1,-1
63568,6057.5,71,82.37,-1,-1
63569,1323.9,71,88.51,-1,-1
63570,1504.8,101,406.69,3,4
63571,269.7,83,8.02,-1,-1
63572,339.6,101,99.01,3,-1
63573,2151.7,71,78.66,-1,-1
63574,511.2,101,66.51,3,3
63575,153.9,83,18.22,-1,-1
63576,1424.5,71,90.14,-1,-1
63577,2700.8,71,66.25,-1,-1
63578,42.5,46,9.45,-1,-1
63579,832.2,71,65.18,-1,-1
63580,2401.3,71,39.92,-1,-1
63581,213.2,101,16.43,2,4
63582,488.5,101,204.05,3,-1
63583,2110.7,71,81.24,-1,-1
63584,2123.1,71,65.74,-1,-1
63585,736.3,1,71.71,-1,-1
63586,218.5,101,39.76,2,3
63587,358.7,83,12.06,-1,-1
63588,4360.7,71,72.28,-1,-1
63589,1147.4,71,62.89,-1,-1
63590,134.5,46,102.51,-1,-1
63591,1230.8,71,80.38,-1,-1
63592,287.2,101,78.74,2,2
63593,2160.8,71,41.17,-1,-1
63594,385.6,101,203.23,3,5
63595,118.9,1,25.83,-1,-1
63596,104.0,46,249.09,-1,-1
63597,2112.7,71,39.91,-1,-1
63598,47.8,101,5.65,1,4
63599,409.2,30,236.67,-1,-1
63600,642.6,101,148.07,3,-1
63601,164.0,83,8.2,-1,-1
63602,92.6,71,40.05,-1,-1
63603,1085.7,71,82.13,-1,-1
63604,4320.3,71,87.79,-1,-1
63605,102.8,83,16.58,-1,-1
63606,368.8,101,166.78,2,4
63607,4657.1,71,97.4,-1,-1
63608,530.4,101,6.31,-1,4
63609,341.1,46,329.09,-1,-1
63610,778.4,101,24.62,4,5
63611,1062.5,71,74.03,-1,-1
63612,7799.3,71,98.6,-1,-1
63613,141.7,71,32.82,-1,-1
63614,3431.0,30,163.87,-1,-1
63615,264.5,71,15.97,-1,-1
63616,428.4,101,145.03,3,4
63617,196.9,101,73.23,2,5
63618,1037.1,101,268.33,4,4
63619,608.5,71,96.19,-1,-1
63620,222.2,83,20.04,-1,-1
63621,123.7,71,32.49,-1,-1
63622,261.1,1,41.01,-1,-1
63623,174.8,71,32.53,-1,-1
63624,5829.9,71,41.06,-1,-1
63625,1307.9,71,64.65,-1,-1
63626,124.0,30,57.68,-1,-1
63627,2545.3,71,79.73,-1,-1
63628,1816.6,101,87.96,-1,4
63629,133.2,71,79.61,-1,-1
63630,4593.4,71,118.1,-1,-1
63631,1849.7,71,98.39,-1,-1
63632,216.5,83,7.92,-1,-1
63633,995.6,71,82.15,-1,-1
63634,3292.2,71,32.72,-1,-1
63635,262.4,46,16.38,-1,-1
63636,1602.0,71,130.17,-1,-1
63637,17069.1,71,79.87,-1,-1
63638,3052.8,71,81.73,-1,-1
63639,1568.0,71,65.12,-1,-1
63640,543.7,71,72.42,-1,-1
63641,107.2,83,15.78,-1,-1
63642,63.0,1,79.46,-1,-1
63643,553.6,83,53.18,-1,-1
63644,747.7,101,123.9,3,2
63645,145.7,83,2.75,-1,-1
63646,3122.6,71,102.67,-1,-1
63647,605.8,71,31.94,-1,-1
63648,485.8,30,78.72,-1,-1
63649,131.1,1,63.0,-1,-1
63650,575.2,101,64.8,2,2
63651,60.7,46,26.57,-1,-1
63652,494.1,1,40.94,-1,-1
63653,600.5,101,32.29,-1,-1
63654,567.2,71,39.97,-1,-1
63655,2037.6,71,71.79,-1,-1
63656,316.4,30,41.22,-1,-1
63657,674.2,71,70.78,-1,-1
63658,775.6,71,89.42,-1,-1
63659,505.4,101,170.62,3,4
63660,450.1,101,54.97,2,4
63661,3526.2,71,63.09,-1,-1
63662,630.3,101,55.36,4,4
63663,1164.8,71,127.0,-1,-1
63664,832.3,71,40.9,-1,-1
63665,597.9,101,222.91,4,-1
63666,431.8,101,160.39,3,4
63667,140.3,30,55.16,-1,-1
63668,2037.8,30,79.59,-1,-1
63669,7645.5,71,80.8,-1,-1
63670,3419.8,71,166.09,-1,-1
63671,157.8,1,24.83,-1,-1
63672,8132.3,71,80.13,-1,-1
63673,2006.1,71,31.97,-1,-1
63674,959.5,83,270.91,-1,-1
63675,124.4,83,19.91,-1,-1
63676,543.3,1,63.5,-1,-1
63677,7780.8,71,81.98,-1,-1
63678,195.2,101,7.89,-1,-1
63679,1100.4,30,83.2,-1,-1
63680,3810.3,71,74.94,-1,-1
63681,974.6,101,324.29,5,3
63682,417.2,101,65.16,3,4
63683,17182.8,71,78.63,-1,-1
63684,586.6,30,406.98,-1,-1
63685,3029.7,71,90.76,-1,-1
63686,242.0,1,39.84,-1,-1
63687,949.7,101,39.99,3,4
63688,1187.4,101,120.74,3,4
63689,547.1,71,80.47,-1,-1
63690,243.1,83,33.89,-1,-1
63691,1812.9,71,242.98,-1,-1
63692,1544.7,71,73.02,-1,-1
63693,151.0,83,12.23,-1,-1
63694,376.4,101,107.06,3,4
63695,253.0,83,15.76,-1,-1
63696,177.7,101,272.16,2,-1
63697,607.1,1,64.96,-1,-1
63698,247.4,101,164.38,-1,-1
63699,209.2,83,25.01,-1,-1
63700,209.3,46,206.14,-1,-1
63701,1025.5,71,81.63,-1,-1
63702,448.5,30,158.23,-1,-1
63703,476.3,83,33.52,-1,-1
63704,584.9,101,8.23,4,2
63705,953.8,71,70.97,-1,-1
63706,591.2,101,250.29,4,-1
63707,1142.5,71,64.69,-1,-1
63708,277.5,46,242.67,-1,-1
63709,2549.9,71,83.2,-1,-1
63710,685.6,71,64.1,-1,-1
63711,1330.2,71,91.62,-1,-1
63712,49.3,71,64.0,-1,-1
63713,791.6,71,41.16,-1,-1
63714,1261.7,71,52.4,-1,-1
63715,521.2,101,112.88,3,4
63716,31.2,30,95.35,-1,-1
63717,209.7,101,49.01,2,4
63718,45.5,83,12.94,-1,-1
63719,907.7,71,81.26,-1,-1
63720,437.9,71,111.6,-1,-1
63721,1883.7,71,80.8,-1,-1
63722,681.8,71,74.1,-1,-1
63723,67.3,101,40.27,1,-1
63724,612.2,83,16.06,-1,-1
63725,407.7,101,68.0,2,4
63726,1105.5,71,81.78,-1,-1
63727,207.2,46,40.77,-1,-1
63728,404.1,101,163.72,3,4
63729,2018.4,71,79.83,-1,-1
63730,1822.0,71,83.09,-1,-1
63731,3016.6,71,72.3,-1,-1
63732,3505.9,71,146.73,-1,-1
63733,239.3,30,40.08,-1,-1
63734,3124.0,71,76.12,-1,-1
63735,661.1,101,89.63,-1,4
63736,942.1,101,165.38,-1,4
63737,680.2,71,73.74,-1,-1
63738,150.2,1,12.94,-1,-1
63739,4818.1,71,93.45,-1,-1
63740,294.2,101,295.09,2,4
63741,1060.6,71,55.68,-1,-1
63742,142.9,1,16.3,-1,-1
63743,1034.6,71,91.48,-1,-1
63744,473.5,1,39.75,-1,-1
63745,886.2,71,70.99,-1,-1
63746,21.9,101,2.44,1,-1
63747,1198.9,71,113.24,-1,-1
63748,293.2,71,74.12,-1,-1
63749,1279.2,71,80.94,-1,-1
63750,1820.6,71,82.25,-1,-1
63751,650.4,101,104.08,3,-1
63752,1406.4,101,493.93,6,-1
63753,2164.6,101,39.8,3,-1
63754,399.7,71,40.12,-1,-1
63755,10169.0,71,79.88,-1,-1
63756,962.8,71,65.76,-1,-1
63757,384.7,101,51.27,2,4
63758,108.6,83,7.39,-1,-1
63759,1144.1,101,169.1,3,1
63760,600.1,71,66.47,-1,-1
63761,548.4,71,74.29,-1,-1
63762,57.9,83,41.03,-1,-1
63763,263.7,30,60.37,-1,-1
63764,6826.1,71,79.59,-1,-1
63765,523.5,101,167.81,4,4
63766,5264.3,71,236.39,-1,-1
63767,734.9,83,41.38,-1,-1
63768,151.7,46,72.41,-1,-1
63769,435.8,30,123.1,-1,-1
63770,579.5,71,8.5,-1,-1
63771,23.2,101,6.54,-1,-1
63772,288.4,30,81.58,-1,-1
63773,728.9,30,254.7,-1,-1
63774,122.1,101,16.55,-1,-1
63775,504.7,101,166.74,3,4
63776,1555.7,101,438.11,4,4
63777,417.3,30,236.21,-1,-1
63778,1156.3,101,83.12,2,-1
63779,451.9,101,164.55,4,-1
63780,1030.1,101,275.56,3,4
63781,763.9,101,240.97,4,4
63782,134.8,1,17.5,-1,-1
63783,820.6,71,81.09,-1,-1
63784,338.5,46,79.11,-1,-1
63785,345.2,83,3.5,-1,-1
63786,1077.7,71,79.52,-1,-1
63787,744.3,71,76.11,-1,-1
63788,586.2,101,231.43,3,4
63789,863.8,101,40.09,3,3
63790,212.0,83,3.72,-1,-1
63791,65.3,101,40.95,1,-1
63792,486.4,83,4.12,-1,-1
63793,786.0,101,224.61,3,-1
63794,120.5,1,63.47,-1,-1
63795,407.3,101,65.02,-1,4
63796,147.6,101,242.19,-1,-1
63797,7647.7,71,40.29,-1,-1
63798,4689.1,71,66.09,-1,-1
63799,589.2,71,69.24,-1,-1
63800,305.2,101,57.07,3,-1
63801,254.0,101,235.96,-1,-1
63802,253.2,46,91.56,-1,-1
63803,1024.8,71,70.56,-1,-1
63804,4653.3,71,81.49,-1,-1
63805,178.0,83,15.84,-1,-1
63806,1214.7,71,29.92,-1,-1
63807,1872.1,30,653.73,-1,-1
63808,684.1,101,179.89,3,-1
63809,543.6,46,314.01,-1,-1
63810,1832.2,101,160.54,3,2
63811,573.8,101,222.29,-1,-1
63812,230.8,83,16.04,-1,-1
63813,130.9,30,80.5,-1,-1
63814,466.5,83,23.8,-1,-1
63815,198.1,1,20.23,-1,-1
63816,12483.2,71,73.09,-1,-1
63817,404.1,101,16.18,3,-1
63818,375.4,1,45.25,-1,-1
63819,687.5,71,98.1,-1,-1
63820,809.7,101,327.57,5,3
63821,1187.6,71,80.18,-1,-1
63822,415.5,101,140.27,4,3
63823,598.0,30,157.38,-1,-1
63824,2980.7,71,246.03,-1,-1
63825,53.7,30,1.58,-1,-1
63826,390.0,30,39.71,-1,-1
63827,143.6,83,32.83,-1,-1
63828,504.0,71,81.41,-1,-1
63829,149.0,101,79.47,2,-1
63830,227.9,101,238.53,2,-1
63831,1707.1,71,130.3,-1,-1
63832,8406.8,71,71.16,-1,-1
63833,263.0,101,16453.84,-1,2
63834,2160.6,71,80.71,-1,-1
63835,636.1,101,352.11,4,-1
63836,557.2,71,107.01,-1,-1
63837,172.5,46,82.79,-1,-1
63838,1617.3,71,67.38,-1,-1
63839,3263.8,71,63.66,-1,-1
63840,388.1,30,62.47,-1,-1
63841,3973.0,71,48.66,-1,-1
63842,573.5,30,215.45,-1,-1
63843,109.0,1,14.28,-1,-1
63844,1557.4,101,80.84,2,3
63845,657.3,101,66.68,3,-1
63846,115.2,83,55.86,-1,-1
63847,141.3,101,9.75,-1,-1
63848,1567.1,71,65.95,-1,-1
63849,288.5,101,201.7,3,3
63850,253.2,46,79.61,-1,-1
63851,375.2,101,287.36,4,4
63852,559.2,71,103.06,-1,-1
63853,296.0,1,38.77,-1,-1
63854,192.2,1,18.92,-1,-1
63855,2315.9,71,79.32,-1,-1
63856,110.5,30,131.33,-1,-1
63857,42.1,101,0.81,1,4
63858,783.4,30,243.33,-1,-1
63859,101.4,71,81.29,-1,-1
63860,112.6,46,41.2,-1,-1
63861,500.2,101,134.24,3,4
63862,569.1,101,143.51,3,1
63863,199.1,83,19.0,-1,-1
63864,275.8,101,126.19,2,4
63865,52.6,30,0.82,-1,-1
63866,108.6,1,39.19,-1,-1
63867,576.2,101,120.45,3,3
63868,445.1,30,80.09,-1,-1
63869,4585.6,71,32.69,-1,-1
63870,662.2,30,325.04,-1,-1
63871,1821.5,71,120.71,-1,-1
63872,406.4,30,81.72,-1,-1
63873,266.0,46,81.83,-1,-1
63874,863.6,71,111.49,-1,-1
63875,306.2,101,49.53,2,-1
63876,552.6,71,71.3,-1,-1
63877,3938.1,71,40.28,-1,-1
63878,4593.7,71,74.0,-1,-1
63879,649.0,101,99.88,3,-1
63880,578.1,71,39.63,-1,-1
63881,429.8,30,134.51,-1,-1
63882,211.1,1,27.65,-1,-1
63883,7186.6,71,80.29,-1,-1
63884,383.8,101,299.14,4,3
63885,814.6,71,86.63,-1,-1
63886,582.8,46,280.69,-1,-1
63887,236.7,71,79.08,-1,-1
63888,414.1,30,203.39,-1,-1
63889,647.4,101,122.54,3,3
63890,1303.9,71,91.37,-1,-1
63891,401.6,1,15.91,-1,-1
63892,380.4,1,24.72,-1,-1
63893,1275.7,71,80.65,-1,-1
63894,433.4,71,32.73,-1,-1
63895,69.7,46,8.17,-1,-1
63896,180.4,101,82.17,2,-1
63897,407.3,1,24.64,-1,-1
63898,2735.9,71,78.62,-1,-1
63899,1420.8,71,91.61,-1,-1
63900,3660.7,71,87.75,-1,-1
63901,215.2,71,74.75,-1,-1
63902,742.4,71,78.71,-1,-1
63903,1192.3,71,74.57,-1,-1
63904,2494.9,71,79.54,-1,-1
63905,635.3,101,39.97,3,-1
63906,162.6,1,23.92,-1,-1
63907,368.0,1,24.95,-1,-1
63908,1474.1,71,66.01,-1,-1
63909,570.8,30,127.82,-1,-1
63910,593.0,101,55.41,4,4
63911,2377.5,71,70.74,-1,-1
63912,317.9,101,283.52,4,4
63913,572.6,101,80.26,4,4
63914,888.2,71,63.35,-1,-1
63915,347.1,101,159.76,3,-1
63916,1656.3,71,96.94,-1,-1
63917,179.3,101,63.42,2,-1
63918,705.0,71,36.22,-1,-1
63919,264.2,1,20.34,-1,-1
63920,1327.8,71,64.34,-1,-1
63921,119.3,1,24.27,-1,-1
63922,176.3,101,81.1,3,6
63923,305.5,83,17.42,-1,-1
63924,198.3,101,82.51,2,-1
63925,456.5,1,24.19,-1,-1
63926,84.6,46,29.9,-1,-1
63927,652.1,101,166.83,2,4
63928,1016.2,101,79.43,3,-1
63929,378.4,101,41.67,3,4
63930,540.8,101,375.52,4,3
63931,551.6,101,8.08,-1,-1
63932,974.1,71,99.79,-1,-1
63933,1242.5,71,80.61,-1,-1
63934,13436.6,71,72.95,-1,-1
63935,1871.9,71,82.4,-1,-1
63936,489.1,71,64.62,-1,-1
63937,349.6,101,76.32,2,4
63938,4015.3,71,95.82,-1,-1
63939,8571.5,71,72.87,-1,-1
63940,3523.8,71,111.32,-1,-1
63941,444.6,71,79.83,-1,-1
63942,2654.8,71,41.36,-1,-1
63943,212.5,71,9.87,-1,-1
63944,368.2,101,41.12,2,4
63945,453.1,30,319.13,-1,-1
63946,81.6,101,32.22,2,-1
63947,439.9,101,203.79,-1,-1
63948,1550.2,30,234.55,-1,-1
63949,581.2,101,95.52,3,1
63950,539.1,101,61.37,3,4
63951,390.5,83,40.56,-1,-1
63952,973.5,71,51.91,-1,-1
63953,419.5,71,33.15,-1,-1
63954,124.8,83,9.74,-1,-1
63955,620.0,71,68.02,-1,-1
63956,312.1,1,29.68,-1,-1
63957,971.3,71,161.48,-1,-1
63958,708.9,71,74.91,-1,-1
63959,2834.1,71,7.87,-1,-1
63960,612.7,71,91.26,-1,-1
63961,2724.6,71,99.17,-1,-1
63962,217.9,83,4.77,-1,-1
63963,1806.6,71,72.23,-1,-1
63964,701.4,30,193.67,-1,-1
63965,5527.2,71,24.35,-1,-1
63966,1115.9,71,72.3,-1,-1
63967,194.0,1,18.13,-1,-1
63968,403.2,101,27.65,1,-1
63969,217.1,1,86.49,-1,-1
63970,294.9,30,157.19,-1,-1
63971,638.7,101,40.24,4,3
63972,26.0,71,97.35,-1,-1
63973,920.9,71,32.01,-1,-1
63974,1145.0,101,520.54,6,4
63975,413.1,83,41.7,-1,-1
63976,168.7,83,3.49,-1,-1
63977,2191.9,71,75.01,-1,-1
63978,523.2,71,107.3,-1,-1
63979,371.8,46,56.79,-1,-1
63980,106.5,83,83.24,-1,-1
63981,138.0,1,80.32,-1,-1
63982,9993.1,71,63.13,-1,-1
63983,128.7,83,23.7,-1,-1
63984,294.2,1,35.85,-1,-1
63985,138.3,30,1.66,-1,-1
63986,1323.1,71,71.43,-1,-1
63987,632.3,101,65.2,3,-1
63988,520.7,71,99.02,-1,-1
63989,97.2,71,16.26,-1,-1
63990,450.7,101,390.11,4,4
63991,260.5,101,111.46,2,5
63992,311.6,101,145.48,2,6
63993,884.2,1,18.41,-1,-1
63994,99.6,83,12.37,-1,-1
63995,367.7,101,62.79,2,4
63996,295.0,101,65.05,3,3
63997,359.0,101,58.08,2,-1
63998,233.5,83,7.9,-1,-1
63999,370.8,46,39.83,-1,-1
64000,446.7,101,281.98,5,4
64001,809.7,101,65.4,-1,-1
64002,999.4,71,66.69,-1,-1
64003,6579.1,71,297.39,-1,-1
64004,458.7,71,71.23,-1,-1
64005,152.6,30,81.0,-1,-1
64006,1196.6,101,208.22,6,-1
64007,216.4,83,41.1,-1,-1
64008,548.6,71,80.42,-1,-1
64009,116.7,83,41.26,-1,-1
64010,1593.2,101,708.21,4,-1
64011,566.5,71,164.95,-1,-1
64012,791.9,101,41.04,3,2
64013,401.7,101,80.87,2,3
64014,611.8,71,12.95,-1,-1
64015,482.2,101,163.42,-1,-1
64016,240.8,71,33.28,-1,-1
64017,351.8,1,12.18,-1,-1
64018,1671.3,71,90.01,-1,-1
64019,351.1,101,242.37,4,4
64020,260.9,101,82.22,3,4
64021,136.3,101,20.05,4,-1
64022,1030.6,71,74.8,-1,-1
64023,615.6,101,8.01,4,2
64024,725.6,71,71.97,-1,-1
64025,104.9,83,40.91,-1,-1
64026,127.0,46,249.29,-1,-1
64027,909.6,101,49.66,3,-1
64028,647.1,101,116.51,3,-1
64029,1549.8,71,79.98,-1,-1
64030,303.3,30,80.93,-1,-1
64031,624.0,71,71.22,-1,-1
64032,344.6,46,325.08,-1,-1
64033,709.3,71,104.21,-1,-1
64034,5200.1,71,123.92,-1,-1
64035,908.0,46,8.07,-1,-1
64036,464.8,71,31.85,-1,-1
64037,216.9,1,18.31,-1,-1
64038,1180.8,101,126.92,3,4
64039,65.7,101,39.61,1,-1
64040,759.6,71,94.82,-1,-1
64041,487.4,101,114.77,3,4
64042,1931.1,71,81.64,-1,-1
64043,62.8,30,4.91,-1,-1
64044,848.8,101,248.71,4,5
64045,783.7,71,82.55,-1,-1
64046,646.5,71,79.05,-1,-1
64047,514.9,71,95.57,-1,-1
64048,245.0,83,28.56,-1,-1
64049,218.3,30,49.54,-1,-1
64050,941.5,71,72.92,-1,-1
64051,721.5,71,92.0,-1,-1
64052,583.9,71,71.87,-1,-1
64053,3139.3,71,82.82,-1,-1
64054,1197.0,30,268.47,-1,-1
64055,798.9,30,108.25,-1,-1
64056,721.0,101,15.72,-1,-1
64057,210.0,1,29.08,-1,-1
64058,18.4,101,8.12,1,4
64059,625.3,30,64.63,-1,-1
64060,58.6,46,37.1,-1,-1
64061,901.8,71,81.72,-1,-1
64062,1559.4,71,82.96,-1,-1
64063,653.7,101,16.58,4,-1
64064,1571.0,71,66.51,-1,-1
64065,2748.6,71,79.11,-1,-1
64066,489.6,1,41.28,-1,-1
64067,147.4,101,385.85,-1,4
64068,523.2,71,63.02,-1,-1
64069,1607.5,71,82.49,-1,-1
64070,663.9,101,232.86,4,4
64071,895.5,71,82.99,-1,-1
64072,1571.6,101,57.89,-1,-1
64073,4128.1,71,158.83,-1,-1
64074,590.9,101,683.64,3,4
64075,6021.7,71,107.6,-1,-1
64076,915.3,71,73.05,-1,-1
64077,696.2,71,56.54,-1,-1
64078,13717.9,71,71.97,-1,-1
64079,926.2,101,473.86,5,2
64080,151.7,1,18.58,-1,-1
64081,321.6,101,250.1,4,4
64082,465.4,101,97.04,3,-1
64083,978.7,101,165.94,3,4
64084,479.3,71,83.25,-1,-1
64085,599.8,101,158.25,-1,2
64086,120.8,83,3.43,-1,-1
64087,650.6,30,121.15,-1,-1
64088,331.3,101,39.59,2,5
64089,365.7,71,37.05,-1,-1
64090,846.5,101,303.51,3,-1
64091,956.8,71,16.27,-1,-1
64092,1167.1,101,90.36,3,4
64093,777.6,101,226.89,3,3
64094,538.4,101,71.6,3,3
64095,127.1,46,68.43,-1,-1
64096,2107.8,71,80.74,-1,-1
64097,1626.0,71,70.95,-1,-1
64098,1202.4,71,65.54,-1,-1
64099,554.9,101,129.73,3,2
64100,61.8,71,32.78,-1,-1
64101,898.6,71,74.7,-1,-1
64102,598.8,101,117.2,2,4
64103,6575.0,71,72.24,-1,-1
64104,462.4,101,112.79,2,-1
64105,179.9,101,58.18,2,4
64106,313.5,46,119.33,-1,-1
64107,1541.2,101,433.19,-1,4
64108,417.2,30,315.91,-1,-1
64109,532.6,30,123.02,2,4
64110,380.1,101,148.8,3,-1
64111,1939.2,30,212.26,-1,-1
64112,736.0,101,164.18,3,4
64113,430.7,101,39.39,-1,-1
64114,2140.5,71,71.52,-1,-1
64115,1541.9,71,80.67,-1,-1
64116,588.0,30,144.62,-1,-1
64117,335.2,101,266.5,2,4
64118,800.4,71,95.88,-1,-1
64119,763.2,71,106.64,-1,-1
64120,448.9,71,64.79,-1,-1
64121,304.4,30,80.09,-1,-1
64122,3075.6,71,74.03,-1,-1
64123,294.1,1,18.64,-1,-1
64124,394.1,83,4.13,-1,-1
64125,141.1,46,29.25,-1,-1
64126,1679.3,71,64.17,-1,-1
64127,1276.6,71,65.17,-1,-1
64128,568.2,101,121.95,3,5
64129,2095.9,71,67.64,-1,-1
64130,516.4,30,163.61,-1,-1
64131,77.2,101,31.56,2,-1
64132,1067.3,71,57.49,-1,-1
64133,141.9,1,25.53,-1,-1
64134,712.3,71,48.51,-1,-1
64135,570.7,30,241.38,-1,-1
64136,1449.4,71,98.39,-1,-1
64137,425.5,101,78.86,4,4
64138,392.4,101,213.77,4,2
64139,186.1,101,18.39,2,-1
64140,182.7,46,139.78,-1,-1
64141,1262.0,71,98.49,-1,-1
64142,95.5,46,16.39,-1,-1
64143,1618.3,71,64.79,-1,-1
64144,483.4,30,118.89,-1,-1
64145,4584.9,71,162.05,-1,-1
64146,676.3,101,161.71,3,3
64147,399.7,83,32.26,-1,-1
64148,327.5,1,58.27,-1,-1
64149,3624.5,71,70.86,-1,-1
64150,3683.2,71,74.64,-1,-1
64151,598.7,101,161.88,3,4
64152,133.3,46,82.48,-1,-1
64153,254.3,101,63.94,3,-1
64154,262.3,101,70.02,2,-1
64155,521.9,30,160.04,-1,-1
64156,66.2,1,82.38,-1,-1
64157,619.7,71,40.49,-1,-1
64158,1191.6,71,82.16,-1,-1
64159,610.4,71,69.38,-1,-1
64160,1215.9,71,79.66,-1,-1
64161,298.2,101,81.0,2,4
64162,468.3,101,329.43,-1,-1
64163,300.1,101,239.78,-1,-1
64164,744.7,71,33.33,-1,-1
64165,534.9,101,142.42,2,1
64166,189.9,1,15.82,-1,-1
64167,1158.8,101,81.73,2,-1
64168,80.9,101,27.71,4,3
64169,3635.2,71,83.2,-1,-1
64170,1552.1,71,122.89,-1,-1
64171,614.7,71,66.71,-1,-1
64172,276.1,101,48.06,2,3
64173,158.2,1,8.24,-1,-1
64174,636.0,30,105.06,-1,-1
64175,533.1,83,41.52,-1,-1
64176,5457.8,71,100.1,-1,-1
64177,1271.7,71,64.46,-1,-1
64178,728.0,101,266.13,3,5
64179,2334.5,71,97.49,-1,-1
64180,495.2,101,137.05,3,4
64181,359.7,101,82.53,3,4
64182,1872.4,101,513.56,2,4
64183,86.4,83,3.45,-1,-1
64184,88.7,83,7.98,-1,-1
64185,493.6,101,39.5,3,-1
64186,609.5,101,82.55,3,3
64187,618.6,101,161.69,2,5
64188,91.2,83,16.16,-1,-1
64189,582.3,71,95.21,-1,-1
64190,171.2,83,39.79,-1,-1
64191,169.3,83,24.3,-1,-1
64192,1308.0,71,83.17,-1,-1
64193,509.8,101,165.83,3,-1
64194,457.1,101,169.13,3,5
64195,99.8,46,8.1,-1,-1
64196,1030.4,71,2.44,-1,-1
64197,137.1,71,40.68,-1,-1
64198,623.0,71,54.31,-1,-1
64199,928.7,71,82.13,-1,-1
64200,158.6,83,8.32,-1,-1
64201,1307.6,71,73.02,-1,-1
