user_id,age,sex,user_lv_cd
41339,4,0,2
41340,3,2,2
41341,3,1,5
41342,3,0,5
41343,4,2,4
41344,3,0,5
41345,-1,0,3
41346,4,0,3
41347,3,2,4
41348,-1,2,2
41349,3,2,2
41350,3,2,5
41351,4,2,3
41352,3,2,2
41353,3,2,4
41354,2,2,2
41355,3,0,5
41356,-1,2,3
41357,3,2,2
41358,-1,2,2
41359,4,2,3
41360,-1,2,2
41361,4,2,3
41362,3,2,4
41363,-1,2,2
41364,4,2,3
41365,-1,1,5
41366,3,2,2
41367,3,0,4
41368,3,0,4
41369,4,2,3
41370,6,1,2
41371,4,2,3
41372,3,2,3
41373,2,2,4
41374,4,1,4
41375,6,2,2
41376,-1,2,2
41377,4,1,2
41378,4,2,3
41379,3,2,2
41380,-1,2,2
41381,4,2,2
41382,2,2,2
41383,-1,2,3
41384,-1,2,2
41385,-1,2,2
41386,6,2,2
41387,4,1,3
41388,2,2,2
41389,3,2,5
41390,-1,2,2
41391,4,0,5
41392,2,2,3
41393,3,2,3
41394,2,2,3
41395,4,2,2
41396,-1,2,3
41397,4,0,5
41398,3,0,5
41399,2,1,3
41400,3,2,3
41401,-1,2,3
41402,4,2,3
41403,2,2,3
41404,-1,2,3
41405,-1,2,2
41406,4,2,3
41407,4,2,3
41408,3,0,5
41409,3,1,4
41410,3,0,5
41411,-1,2,3
41412,-1,2,2
41413,4,2,4
41414,-1,2,2
41415,3,2,4
41416,-1,2,2
41417,-1,2,2
41418,2,2,2
41419,4,2,4
41420,3,2,4
41421,3,2,2
41422,4,2,2
41423,3,1,3
41424,4,0,3
41425,3,2,4
41426,2,2,3
41427,-1,0,5
41428,3,2,4
41429,-1,2,2
41430,4,2,3
41431,3,2,2
41432,4,2,3
41433,3,2,3
41434,3,2,4
41435,3,2,5
41436,3,2,3
41437,2,1,2
41438,4,2,3
41439,4,2,2
41440,3,0,5
41441,-1,2,2
41442,3,0,5
41443,4,2,3
41444,3,2,4
41445,3,0,5
41446,-1,2,2
41447,2,2,3
41448,4,2,3
41449,-1,2,2
41450,3,0,4
41451,4,2,3
41452,4,2,4
41453,-1,2,2
41454,3,2,3
41455,3,2,3
41456,-1,2,2
41457,3,0,5
41458,5,2,2
41459,3,1,4
41460,4,2,3
41461,3,2,4
41462,4,2,2
41463,3,2,4
41464,3,0,5
41465,-1,2,3
41466,3,2,3
41467,3,2,4
41468,3,2,3
41469,3,0,4
41470,3,2,5
41471,3,2,5
41472,3,0,3
41473,-1,2,3
41474,-1,2,2
41475,2,2,2
41476,4,2,4
41477,2,1,2
41478,4,2,3
41479,4,2,2
41480,-1,2,2
41481,3,0,3
41482,3,0,3
41483,3,2,3
41484,3,2,3
41485,3,0,3
41486,3,0,4
41487,3,1,4
41488,-1,2,4
41489,4,2,3
41490,4,2,2
41491,3,2,2
41492,3,2,3
41493,4,1,2
41494,4,2,3
41495,3,1,5
41496,3,2,3
41497,4,2,3
41498,4,1,5
41499,-1,2,4
41500,3,2,4
41501,3,2,3
41502,-1,2,2
41503,3,2,2
41504,4,0,3
41505,-1,2,3
41506,4,2,3
41507,4,2,4
41508,3,2,4
41509,-1,2,2
41510,-1,0,5
41511,-1,2,2
41512,4,2,4
41513,3,1,4
41514,3,1,4
41515,-1,2,2
41516,2,2,2
41517,3,2,3
41518,3,2,4
41519,4,2,3
41520,4,2,3
41521,4,2,4
41522,3,1,5
41523,-1,2,3
41524,3,2,4
41525,-1,2,2
41526,2,1,3
41527,2,2,4
41528,-1,2,2
41529,-1,2,2
41530,3,0,4
41531,3,2,4
41532,2,2,3
41533,6,2,2
41534,-1,2,2
41535,-1,0,5
41536,3,1,4
41537,3,0,4
41538,3,2,4
41539,-1,2,2
41540,-1,2,4
41541,-1,2,2
41542,3,0,5
41543,3,2,3
41544,3,0,5
41545,3,2,4
41546,3,1,3
41547,3,2,5
41548,3,0,5
41549,3,2,5
41550,3,2,4
41551,2,2,3
41552,4,2,2
41553,4,2,3
41554,4,2,4
41555,4,2,2
41556,2,1,2
41557,4,0,3
41558,3,0,5
41559,4,2,2
41560,4,2,3
41561,-1,2,2
41562,-1,2,4
41563,-1,2,2
41564,4,2,4
41565,6,1,3
41566,-1,2,2
41567,-1,0,4
41568,2,0,3
41569,4,0,4
41570,3,2,2
41571,3,2,4
41572,3,0,5
41573,2,2,3
41574,4,2,5
41575,3,2,4
41576,-1,2,2
41577,3,2,5
41578,4,2,2
41579,3,2,2
41580,4,2,3
41581,3,0,3
41582,-1,2,2
41583,-1,2,2
41584,-1,2,3
41585,-1,2,2
41586,3,2,3
41587,-1,2,2
41588,3,2,2
41589,4,2,3
41590,-1,2,2
41591,-1,1,3
41592,2,2,3
41593,4,0,5
41594,3,1,4
41595,-1,2,3
41596,2,0,3
41597,3,0,4
41598,-1,2,2
41599,4,2,3
41600,3,0,4
41601,4,2,3
41602,-1,2,2
41603,-1,0,4
41604,3,2,5
41605,3,0,4
41606,-1,1,2
41607,-1,1,4
41608,3,0,4
41609,-1,2,2
41610,3,2,3
41611,3,2,4
41612,2,2,2
41613,-1,2,3
41614,3,1,4
41615,2,2,2
41616,-1,2,2
41617,3,2,4
41618,3,2,3
41619,4,1,3
41620,3,2,3
41621,-1,2,2
41622,3,2,3
41623,-1,2,3
41624,3,0,4
41625,3,2,4
41626,3,1,2
41627,6,2,2
41628,4,2,2
41629,-1,0,5
41630,-1,0,5
41631,3,1,5
41632,-1,2,2
41633,3,2,3
41634,3,2,2
41635,4,1,5
41636,-1,2,3
41637,4,0,5
41638,3,0,5
41639,2,1,4
41640,2,1,5
41641,-1,0,4
41642,3,2,2
41643,3,1,4
41644,2,2,2
41645,-1,2,2
41646,4,2,2
41647,4,0,5
41648,3,2,4
41649,3,2,3
41650,-1,0,3
41651,-1,1,2
41652,3,0,4
41653,-1,2,2
41654,4,0,5
41655,3,2,4
41656,3,1,5
41657,3,0,4
41658,-1,2,2
41659,3,0,5
41660,-1,2,4
41661,3,1,5
41662,3,2,2
41663,3,2,3
41664,3,0,5
41665,3,0,5
41666,-1,2,2
41667,-1,0,4
41668,3,2,2
41669,3,2,3
41670,3,2,3
41671,-1,2,3
41672,-1,2,2
41673,3,2,5
41674,3,0,5
41675,-1,2,3
41676,3,1,4
41677,-1,2,2
41678,3,1,5
41679,-1,2,2
41680,4,0,4
41681,4,2,3
41682,4,2,3
41683,2,2,2
41684,3,2,3
41685,-1,2,2
41686,3,1,4
41687,3,0,3
41688,-1,2,2
41689,4,2,2
41690,4,2,2
41691,-1,1,3
41692,5,2,2
41693,3,0,3
41694,-1,2,3
41695,-1,2,1
41696,2,2,2
41697,-1,2,2
41698,4,2,2
41699,3,2,5
41700,3,2,2
41701,4,0,4
41702,3,2,2
41703,3,0,4
41704,-1,1,2
41705,3,0,5
41706,4,2,3
41707,4,2,2
41708,4,2,5
41709,3,2,4
41710,4,2,4
41711,3,0,5
41712,3,2,2
41713,4,2,2
41714,-1,2,2
41715,2,2,2
41716,2,2,2
41717,-1,2,2
41718,4,2,4
41719,4,2,2
41720,-1,0,5
41721,3,2,4
41722,3,2,4
41723,3,2,3
41724,4,0,3
41725,-1,2,2
41726,4,2,2
41727,-1,2,2
41728,3,1,4
41729,-1,2,2
41730,4,2,3
41731,-1,2,2
41732,2,2,5
41733,4,2,3
41734,4,1,2
41735,-1,2,2
41736,3,2,2
41737,3,0,4
41738,3,2,4
41739,-1,2,2
41740,4,2,5
41741,-1,2,2
41742,-1,2,4
41743,3,0,3
41744,3,0,5
41745,-1,2,2
41746,3,2,4
41747,-1,2,2
41748,-1,2,2
41749,3,1,4
41750,3,2,3
41751,3,2,4
41752,3,2,2
41753,3,2,5
41754,3,0,4
41755,3,2,3
41756,-1,2,3
41757,-1,2,2
41758,4,0,2
41759,4,2,3
41760,3,1,3
41761,4,2,3
41762,4,0,5
41763,4,2,3
41764,2,2,2
41765,4,2,2
41766,-1,2,2
41767,3,2,3
41768,-1,2,2
41769,-1,2,2
41770,3,0,5
41771,-1,2,2
41772,3,0,5
41773,3,0,5
41774,2,0,5
41775,3,0,5
41776,4,2,3
41777,-1,2,2
41778,3,0,5
41779,3,2,2
41780,3,0,5
41781,4,2,3
41782,4,2,3
41783,3,1,5
41784,4,2,3
41785,3,0,5
41786,3,2,4
41787,4,0,3
41788,-1,2,2
41789,3,2,5
41790,4,2,3
41791,3,2,4
41792,3,2,3
41793,3,2,4
41794,3,1,2
41795,4,1,5
41796,3,0,5
41797,4,2,2
41798,4,2,3
41799,-1,2,2
41800,2,2,3
41801,4,2,2
41802,4,2,3
41803,3,2,3
41804,3,2,5
41805,4,2,2
41806,3,0,5
41807,3,0,5
41808,3,1,5
41809,-1,2,2
41810,-1,2,3
41811,-1,2,3
41812,3,2,4
41813,3,2,2
41814,4,2,4
41815,3,2,2
41816,3,1,3
41817,3,1,5
41818,3,0,4
41819,-1,2,2
41820,2,2,3
41821,-1,2,2
41822,-1,1,4
41823,4,1,4
41824,4,2,2
41825,-1,2,2
41826,-1,2,2
41827,-1,2,4
41828,3,2,2
41829,-1,2,4
41830,3,2,2
41831,4,2,3
41832,3,2,4
41833,3,2,4
41834,4,0,5
41835,4,2,2
41836,2,2,2
41837,-1,2,2
41838,-1,2,2
41839,-1,2,2
41840,3,1,2
41841,3,0,5
41842,4,2,3
41843,3,2,2
41844,3,2,3
41845,3,2,2
41846,3,2,3
41847,3,2,2
41848,-1,2,2
41849,3,0,5
41850,4,2,3
41851,-1,2,2
41852,-1,2,2
41853,3,1,5
41854,4,2,3
41855,4,2,3
41856,-1,2,3
41857,-1,2,2
41858,3,0,3
41859,4,2,2
41860,3,2,2
41861,-1,0,4
41862,4,2,2
41863,-1,2,3
41864,-1,2,3
41865,3,1,5
41866,4,2,4
41867,-1,2,2
41868,3,2,4
41869,3,1,5
41870,-1,2,2
41871,-1,0,5
41872,3,2,4
41873,3,0,4
41874,4,2,2
41875,3,0,4
41876,-1,2,4
41877,4,2,3
41878,3,1,3
41879,3,2,4
41880,-1,2,2
41881,3,2,3
41882,2,2,2
41883,3,2,5
41884,-1,2,2
41885,4,2,4
41886,3,2,5
41887,4,2,3
41888,4,0,5
41889,5,2,2
41890,-1,2,2
41891,4,0,4
41892,3,2,5
41893,3,2,3
41894,-1,2,2
41895,4,0,4
41896,3,2,5
41897,2,2,5
41898,-1,2,2
41899,3,0,5
41900,-1,2,2
41901,3,0,4
41902,3,0,4
41903,3,0,5
41904,4,2,4
41905,-1,0,5
41906,3,2,4
41907,4,2,3
41908,-1,0,3
41909,3,2,5
41910,4,2,4
41911,4,2,2
41912,3,2,4
41913,-1,2,2
41914,4,2,3
41915,-1,2,4
41916,3,1,3
41917,3,2,4
41918,-1,2,2
41919,2,2,2
41920,3,2,2
41921,2,2,2
41922,2,0,5
41923,3,2,3
41924,3,2,2
41925,4,2,3
41926,-1,2,2
41927,3,2,4
41928,3,2,4
41929,3,2,4
41930,4,0,4
41931,-1,0,5
41932,3,2,4
41933,3,2,2
41934,4,0,5
41935,3,0,5
41936,-1,2,2
41937,3,0,4
41938,3,1,4
41939,-1,2,2
41940,3,0,5
41941,-1,2,2
41942,3,2,3
41943,4,2,2
41944,-1,2,2
41945,4,2,5
41946,3,2,2
41947,4,2,3
41948,3,1,2
41949,-1,2,2
41950,-1,2,2
41951,-1,2,2
41952,3,2,3
41953,4,2,2
41954,2,2,3
41955,3,2,3
41956,3,2,4
41957,-1,2,4
41958,4,2,3
41959,-1,2,2
41960,-1,2,3
41961,4,2,3
41962,-1,2,2
41963,-1,2,2
41964,3,2,3
41965,4,1,3
41966,4,2,3
41967,3,2,2
41968,4,2,4
41969,3,2,4
41970,-1,2,3
41971,3,1,5
41972,4,0,3
41973,2,2,2
41974,3,2,5
41975,3,2,4
41976,3,2,4
41977,3,2,3
41978,3,0,4
41979,4,2,2
41980,3,0,5
41981,2,2,2
41982,2,2,3
41983,4,2,3
41984,3,2,3
41985,3,2,3
41986,-1,2,2
41987,-1,2,2
41988,4,0,3
41989,-1,2,2
41990,3,0,5
41991,3,2,5
41992,4,2,3
41993,-1,2,2
41994,3,2,4
41995,-1,1,2
41996,-1,2,2
41997,3,1,4
41998,-1,0,3
41999,-1,0,4
42000,-1,2,2
42001,4,2,3
42002,-1,0,5
42003,-1,1,4
42004,2,0,5
42005,3,1,2
42006,3,2,4
42007,-1,2,2
42008,3,0,3
42009,4,2,4
42010,3,2,2
42011,-1,2,2
42012,4,2,2
42013,4,2,3
42014,4,2,2
42015,4,0,5
42016,3,0,3
42017,3,1,5
42018,-1,2,4
42019,2,2,3
42020,2,2,3
42021,4,2,3
42022,3,2,2
42023,2,2,3
42024,4,0,4
42025,2,2,4
42026,4,2,2
42027,3,0,5
42028,3,0,4
42029,3,1,4
42030,3,2,3
42031,3,2,4
42032,4,2,2
42033,3,0,4
42034,-1,2,2
42035,3,2,4
42036,3,2,2
42037,-1,2,3
42038,4,2,3
42039,2,2,2
42040,4,2,3
42041,3,1,2
42042,3,1,4
42043,3,1,5
42044,-1,2,2
42045,-1,2,2
42046,4,0,3
42047,3,2,2
42048,3,0,3
42049,4,2,2
42050,3,2,2
42051,4,2,3
42052,3,0,5
42053,3,0,5
42054,-1,2,2
42055,-1,2,2
42056,2,2,2
42057,3,0,3
42058,-1,2,4
42059,2,2,3
42060,3,2,4
42061,3,2,5
42062,3,2,2
42063,3,2,3
42064,3,0,3
42065,3,2,5
42066,4,0,4
42067,3,0,5
42068,3,2,4
42069,-1,2,3
42070,4,2,3
42071,3,1,4
42072,4,2,3
42073,3,1,5
42074,-1,1,4
42075,3,2,2
42076,3,2,2
42077,3,0,3
42078,2,2,3
42079,-1,2,2
42080,3,2,4
42081,4,2,5
42082,-1,2,4
42083,3,1,3
42084,2,2,4
42085,4,2,2
42086,3,2,2
42087,3,2,4
42088,4,2,3
42089,-1,2,2
42090,3,1,3
42091,-1,2,3
42092,3,0,4
42093,3,0,3
42094,3,2,4
42095,5,0,5
42096,-1,2,2
42097,3,0,5
42098,-1,0,2
42099,3,2,4
42100,-1,1,2
42101,4,2,3
42102,-1,2,2
42103,3,1,3
42104,2,2,2
42105,4,2,3
42106,4,2,3
42107,-1,0,3
42108,5,2,2
42109,3,2,3
42110,4,2,4
42111,3,2,3
42112,-1,2,2
42113,4,1,2
42114,-1,1,2
42115,4,2,3
42116,4,0,5
42117,-1,2,2
42118,-1,2,2
42119,3,2,2
42120,3,0,4
42121,3,1,4
42122,3,0,5
42123,4,0,3
42124,4,2,2
42125,4,2,2
42126,3,0,5
42127,3,2,3
42128,-1,2,4
42129,2,2,3
42130,3,0,3
42131,-1,2,3
42132,4,2,3
42133,4,2,4
42134,3,0,3
42135,4,1,3
42136,-1,2,2
42137,-1,2,3
42138,-1,2,2
42139,4,1,5
42140,4,2,4
42141,3,0,5
42142,2,2,4
42143,3,2,2
42144,2,2,3
42145,3,0,4
42146,3,2,3
42147,3,2,3
42148,5,2,2
42149,3,0,5
42150,3,2,4
42151,3,2,3
42152,2,2,3
42153,-1,2,2
42154,3,2,3
42155,4,2,3
42156,3,2,5
42157,3,2,3
42158,-1,2,4
42159,3,2,2
42160,3,0,5
42161,3,0,4
42162,3,2,3
42163,-1,2,2
42164,3,0,5
42165,2,2,3
42166,2,0,5
42167,3,2,4
42168,3,2,3
42169,3,1,5
42170,3,2,4
42171,3,1,5
42172,4,1,5
42173,4,0,5
42174,3,1,4
42175,3,2,3
42176,3,1,4
42177,3,0,5
42178,2,2,4
42179,-1,1,2
42180,3,2,3
42181,3,0,5
42182,3,0,3
42183,4,2,2
42184,3,0,5
42185,-1,2,2
42186,4,0,4
42187,-1,2,3
42188,-1,2,2
42189,3,2,5
42190,5,2,3
42191,4,2,2
42192,3,1,3
42193,-1,2,3
42194,3,2,2
42195,4,2,3
42196,4,2,2
42197,3,1,3
42198,-1,2,2
42199,3,2,3
42200,4,2,3
42201,-1,2,3
42202,3,2,3
42203,-1,2,3
42204,2,2,3
42205,-1,2,2
42206,4,2,4
42207,4,2,2
42208,3,0,5
42209,-1,2,3
42210,4,2,3
42211,-1,2,2
42212,3,2,4
42213,3,2,3
42214,-1,2,2
42215,3,2,5
42216,-1,2,2
42217,3,2,2
42218,3,0,5
42219,3,2,4
42220,-1,2,2
42221,3,0,5
42222,-1,1,3
42223,-1,2,2
42224,4,0,4
42225,4,0,4
42226,-1,2,2
42227,2,2,2
42228,-1,2,2
42229,4,2,2
42230,3,2,4
42231,3,1,5
42232,3,2,5
42233,4,2,4
42234,3,2,5
42235,6,2,2
42236,3,1,4
42237,-1,2,2
42238,3,0,5
42239,2,2,3
42240,3,2,4
42241,3,2,4
42242,2,2,5
42243,3,1,2
42244,-1,2,2
42245,3,1,3
42246,2,2,3
42247,2,2,2
42248,3,0,5
42249,3,2,4
42250,-1,2,2
42251,4,2,3
42252,3,2,4
42253,-1,2,2
42254,-1,0,3
42255,4,0,4
42256,-1,2,4
42257,-1,0,5
42258,2,2,3
42259,-1,2,2
42260,4,1,4
42261,5,2,2
42262,3,2,2
42263,-1,2,2
42264,3,1,4
42265,3,2,3
42266,4,2,4
42267,3,2,5
42268,-1,2,2
42269,4,0,3
42270,-1,2,2
42271,4,2,3
42272,6,2,2
42273,3,2,4
42274,2,2,2
42275,3,2,2
42276,4,2,3
42277,3,2,3
42278,-1,2,4
42279,4,1,4
42280,3,2,5
42281,3,2,3
42282,4,0,3
42283,3,2,2
42284,4,2,5
42285,-1,0,5
42286,3,2,3
42287,3,2,5
42288,2,2,3
42289,4,2,3
42290,3,2,4
42291,-1,1,3
42292,4,2,2
42293,-1,0,4
42294,-1,2,2
42295,3,0,3
42296,3,0,4
42297,3,2,4
42298,4,0,4
42299,-1,2,5
42300,3,0,5
42301,2,2,3
42302,-1,2,2
42303,5,2,5
42304,3,0,4
42305,4,0,5
42306,4,0,4
42307,4,1,4
42308,4,0,4
42309,3,2,5
42310,3,2,5
42311,2,2,3
42312,3,2,3
42313,-1,2,2
42314,4,2,2
42315,4,1,3
42316,4,0,4
42317,3,0,5
42318,-1,2,4
42319,3,2,3
42320,4,0,4
42321,4,1,2
42322,3,2,5
42323,-1,2,2
42324,3,1,5
42325,-1,0,5
42326,3,2,2
42327,4,2,3
42328,3,2,3
42329,4,2,3
42330,3,0,5
42331,-1,2,4
42332,-1,2,2
42333,-1,2,2
42334,3,2,5
42335,-1,2,2
42336,3,2,3
42337,4,2,2
42338,3,0,3
42339,3,0,5
42340,-1,2,2
42341,3,0,5
42342,3,0,5
42343,3,2,3
42344,6,2,2
42345,3,1,5
42346,3,2,3
42347,4,0,5
42348,3,2,4
42349,3,2,3
42350,4,2,4
42351,-1,2,2
42352,2,2,2
42353,-1,2,3
42354,4,2,3
42355,3,2,3
42356,-1,2,4
42357,3,0,2
42358,3,2,2
42359,3,2,3
42360,3,0,5
42361,-1,2,3
42362,3,2,4
42363,4,0,3
42364,3,2,3
42365,4,2,4
42366,3,2,5
42367,3,2,3
42368,3,2,3
42369,-1,2,3
42370,3,2,3
42371,4,2,2
42372,-1,2,2
42373,2,2,3
42374,3,2,2
42375,-1,2,4
42376,3,2,5
42377,3,1,2
42378,3,0,4
42379,3,2,3
42380,3,0,4
42381,3,0,2
42382,-1,2,3
42383,4,2,2
42384,-1,2,2
42385,-1,2,3
42386,3,2,3
42387,3,2,3
42388,3,1,4
42389,2,2,3
42390,3,0,5
42391,4,2,3
42392,4,2,2
42393,3,2,4
42394,-1,2,2
42395,2,2,5
42396,3,0,4
42397,3,2,5
42398,3,2,2
42399,-1,0,5
42400,3,0,5
42401,3,2,3
42402,3,2,3
42403,3,1,4
42404,-1,2,2
42405,-1,2,2
42406,3,2,4
42407,3,1,4
42408,-1,2,3
42409,-1,2,2
42410,4,2,4
42411,3,2,4
42412,3,0,5
42413,2,2,4
42414,3,0,5
42415,-1,2,2
42416,3,0,3
42417,4,2,2
42418,3,2,2
42419,-1,2,2
42420,-1,2,2
42421,-1,2,3
42422,-1,2,2
42423,-1,2,2
42424,-1,2,2
42425,4,2,3
42426,3,0,5
42427,3,2,4
42428,-1,2,3
42429,4,2,4
42430,-1,2,2
42431,3,1,5
42432,3,2,2
42433,-1,1,3
42434,3,2,2
42435,3,2,4
42436,4,2,2
42437,4,2,3
42438,-1,2,2
42439,3,2,4
42440,5,2,2
42441,3,2,5
42442,-1,2,2
42443,-1,2,2
42444,-1,2,2
42445,4,2,3
42446,3,2,3
42447,3,0,4
42448,-1,2,2
42449,4,2,2
42450,2,0,5
42451,-1,2,3
42452,2,2,2
42453,-1,2,2
42454,-1,2,2
42455,2,0,5
42456,4,1,5
42457,3,2,5
42458,-1,2,3
42459,3,2,5
42460,2,2,2
42461,-1,1,4
42462,4,2,5
42463,3,2,5
42464,4,2,3
42465,-1,2,2
42466,2,2,2
42467,3,0,5
42468,3,2,5
42469,3,2,3
42470,4,2,3
42471,-1,2,2
42472,4,2,3
42473,2,2,3
42474,-1,2,2
42475,3,1,4
42476,3,0,4
42477,2,0,3
42478,3,0,5
42479,3,1,5
42480,2,2,3
42481,4,2,2
42482,3,0,5
42483,3,2,3
42484,4,1,2
42485,-1,2,3
42486,-1,1,5
42487,4,0,4
42488,2,2,2
42489,3,0,3
42490,3,0,3
42491,3,0,2
42492,3,0,3
42493,2,2,2
42494,3,0,5
42495,3,0,3
42496,3,0,4
42497,4,2,4
42498,3,0,5
42499,3,2,3
42500,-1,2,2
42501,3,2,3
42502,3,1,3
42503,3,0,5
42504,3,2,3
42505,3,2,3
42506,3,0,5
42507,-1,2,3
42508,3,2,3
42509,3,0,3
42510,-1,2,2
42511,3,2,3
42512,3,0,4
42513,3,2,4
42514,4,0,4
42515,4,0,4
42516,-1,2,5
42517,3,2,5
42518,-1,2,5
42519,-1,2,2
42520,2,2,2
42521,2,2,2
42522,3,2,3
42523,-1,2,4
42524,4,2,4
42525,3,0,5
42526,3,2,3
42527,-1,1,2
42528,3,2,3
42529,4,2,3
42530,3,2,3
42531,4,1,3
42532,3,0,4
42533,-1,0,4
42534,3,0,5
42535,3,2,3
42536,-1,2,2
42537,-1,2,1
42538,-1,2,3
42539,4,2,2
42540,3,2,3
42541,-1,2,2
42542,4,0,5
42543,3,2,4
42544,-1,1,3
42545,4,2,4
42546,3,0,4
42547,3,0,5
42548,4,0,5
42549,3,0,5
42550,3,1,4
42551,4,1,5
42552,3,1,3
42553,2,2,2
42554,3,2,3
42555,-1,2,2
42556,4,2,2
42557,3,1,4
42558,3,0,5
42559,3,2,3
42560,4,2,3
42561,4,2,2
42562,-1,2,2
42563,3,2,4
42564,-1,2,2
42565,3,0,4
42566,4,2,4
42567,-1,0,2
42568,3,0,4
42569,-1,1,5
42570,3,2,4
42571,6,2,3
42572,-1,2,3
42573,3,2,3
42574,3,2,2
42575,3,1,5
42576,5,2,2
42577,4,2,3
42578,3,0,4
42579,3,0,3
42580,4,0,5
42581,-1,2,1
42582,-1,2,2
42583,3,2,5
42584,3,0,2
42585,-1,2,2
42586,3,2,3
42587,3,2,3
42588,3,2,3
42589,2,2,3
42590,4,2,3
42591,3,2,2
42592,3,1,3
42593,3,2,3
42594,3,2,2
42595,3,2,3
42596,3,2,3
42597,3,2,3
42598,4,0,4
42599,2,2,3
42600,-1,2,2
42601,-1,2,2
42602,3,2,1
42603,-1,2,2
42604,-1,2,2
42605,-1,2,2
42606,4,2,2
42607,6,2,5
42608,2,2,2
42609,3,1,5
42610,-1,2,2
42611,3,2,5
42612,3,1,4
42613,3,2,3
42614,-1,2,2
42615,-1,2,2
42616,3,2,4
42617,-1,2,2
42618,3,0,5
42619,-1,2,2
42620,3,2,4
42621,3,0,4
42622,4,0,5
42623,-1,2,2
42624,-1,2,2
42625,4,2,3
42626,2,2,2
42627,3,2,4
42628,-1,2,2
42629,-1,0,4
42630,3,1,4
42631,3,2,3
42632,3,2,3
42633,4,0,4
42634,3,0,5
42635,-1,1,3
42636,-1,2,2
42637,4,0,4
42638,3,2,4
42639,3,2,2
42640,3,0,5
42641,4,2,2
42642,4,2,4
42643,3,0,5
42644,-1,2,4
42645,-1,2,2
42646,3,1,5
42647,2,2,5
42648,-1,2,2
42649,3,2,5
42650,-1,2,2
42651,4,2,4
42652,2,1,3
42653,3,2,4
42654,4,1,4
42655,-1,2,3
42656,3,2,3
42657,3,0,3
42658,3,2,2
42659,-1,0,4
42660,2,1,3
42661,6,1,2
42662,3,0,5
42663,-1,2,2
42664,3,2,5
42665,3,2,5
42666,3,2,5
42667,4,2,2
42668,3,2,2
42669,4,2,2
42670,3,0,5
42671,4,2,4
42672,3,2,3
42673,3,2,2
42674,3,2,4
42675,-1,2,1
42676,3,0,4
42677,4,2,4
42678,-1,2,2
42679,4,2,3
42680,4,2,2
42681,3,0,5
42682,4,2,3
42683,3,2,3
42684,-1,2,2
42685,-1,2,2
42686,2,2,2
42687,2,2,2
42688,4,1,5
42689,3,2,3
42690,-1,1,4
42691,4,2,2
42692,4,2,3
42693,3,0,5
42694,-1,2,2
42695,-1,2,2
42696,-1,2,3
42697,-1,0,5
42698,-1,2,2
42699,-1,2,4
42700,3,0,4
42701,3,0,5
42702,3,2,3
42703,4,2,3
42704,-1,2,2
42705,-1,2,2
42706,2,2,2
42707,3,0,4
42708,-1,2,2
42709,-1,2,2
42710,3,2,4
42711,3,1,4
42712,3,2,3
42713,3,2,4
42714,3,1,3
42715,-1,2,2
42716,2,1,5
42717,4,1,2
42718,6,2,2
42719,4,2,3
42720,4,2,4
42721,4,0,5
42722,4,2,3
42723,3,2,4
42724,-1,1,2
42725,3,2,3
42726,-1,2,2
42727,3,2,3
42728,3,0,3
42729,2,2,2
42730,-1,2,5
42731,3,2,5
42732,-1,2,2
42733,2,2,3
42734,3,1,5
42735,3,1,3
42736,4,2,5
42737,3,0,4
42738,3,2,4
42739,4,2,3
42740,3,2,2
42741,-1,2,2
42742,3,1,4
42743,3,2,4
42744,2,1,2
42745,-1,2,2
42746,3,2,3
42747,-1,1,3
42748,-1,2,3
42749,-1,2,5
42750,-1,2,3
42751,-1,2,3
42752,-1,0,3
42753,3,0,4
42754,4,0,3
42755,4,2,2
42756,-1,2,3
42757,4,0,4
42758,-1,2,1
42759,-1,2,2
42760,3,0,3
42761,3,0,5
42762,4,2,4
42763,4,2,3
42764,3,2,3
42765,6,2,2
42766,-1,2,2
42767,2,0,4
42768,3,0,5
42769,3,2,4
42770,3,0,5
42771,-1,2,2
42772,2,2,3
42773,4,2,4
42774,3,0,5
42775,-1,2,2
42776,3,1,4
42777,4,0,5
42778,-1,2,2
42779,-1,2,2
42780,4,0,5
42781,3,1,5
42782,-1,1,4
42783,2,2,3
42784,4,0,3
42785,-1,2,1
42786,-1,2,1
42787,4,2,5
42788,-1,2,2
42789,3,2,2
42790,3,1,3
42791,-1,2,3
42792,3,2,5
42793,2,0,4
42794,3,2,3
42795,3,1,4
42796,3,2,3
42797,3,2,3
42798,-1,2,2
42799,4,2,4
42800,3,1,5
42801,-1,2,2
42802,3,2,3
42803,3,2,3
42804,4,2,2
42805,4,0,4
42806,3,2,3
42807,3,2,3
42808,3,0,4
42809,3,0,4
42810,-1,2,2
42811,4,0,5
42812,3,1,3
42813,2,2,3
42814,4,2,2
42815,3,2,3
42816,4,2,4
42817,4,2,3
42818,4,0,4
42819,4,2,3
42820,3,0,5
42821,3,2,2
42822,2,1,4
42823,3,1,5
42824,-1,2,3
42825,3,0,4
42826,-1,2,2
42827,2,2,2
42828,3,1,3
42829,3,2,2
42830,3,2,3
42831,2,2,2
42832,3,2,3
42833,4,2,3
42834,4,2,2
42835,3,2,3
42836,3,2,2
42837,2,2,2
42838,3,0,5
42839,4,1,5
42840,3,2,4
42841,-1,2,2
42842,3,2,2
42843,-1,0,5
42844,-1,2,3
42845,-1,2,2
42846,3,2,5
42847,2,1,2
